,contentId,title,genre,content,imgUrl,contentRating,createdYear,type
1293,15804,배트맨 - 더 브레이브 앤 더 볼드,"['Animation', 'Action & Adventure']",고담시의 슈퍼 히어로 배트맨은 수많은 사건을 해결하기 위해 다양한 히어로들과 힘을 합친다.,https://image.tmdb.org/t/p/w342/roAoQx0TTDMCg6nXoo8ClP2TSe8.jpg,7.5,2008-11-14,tv
1294,1546,Recess,"['Animation', 'Kids', 'Comedy']",,https://image.tmdb.org/t/p/w342/oQ8wldoZJvySG9jU5Sxap39PZoY.jpg,7.8,1997-09-13,tv
1295,111616,퍼스트 킬,"['Drama', 'Mystery']","10대 소녀 줄리엣과 칼리오페. 둘이 사랑에 빠지는 건 쉽지 않아 보인다. 한 명은 뱀파이어, 다른 하나는 뱀파이어 사냥꾼이니까. 게다가 둘 다 첫 사냥을 치러야 하기에.",https://image.tmdb.org/t/p/w342/hwSy1vVaRzV70ZvAEsl6FGOHNlH.jpg,8.0,2022-06-10,tv
1296,2317,마이 네임 이즈 얼,['Comedy'],,https://image.tmdb.org/t/p/w342/57shLTTkHvhLUhyP1t0lNZPoAxD.jpg,7.7,2005-09-20,tv
1297,110531,프리티 리틀 라이어스: 원죄,"['Drama', 'Mystery']",22년 전에 비극적인 사건이 벌어졌던 밀우드에서 또 다른 자살 사건이 벌어진다. 이 사건을 기점으로 제각기 다른 성격의 십 대 소녀 5명이 복면을 쓴 채로 그림자처럼 움직이는 A라는 인물의 협박에 시달리며 과거의 사건을 추적해 나간다.,https://image.tmdb.org/t/p/w342/igmLgglembi9mZ2RYQRaGKigbvq.jpg,8.0,2022-07-28,tv
1298,72305,카케구루이,"['Animation', 'Drama', 'Mystery']",도박 능력으로 학생을 평가하는 '햣카오학원'. 도박광 전학생 쟈바미 유메코가 학교를 평정하러 출사표를 던진다.,https://image.tmdb.org/t/p/w342/8nP1aFHa2QZbyvl4J5p4kK5HOVw.jpg,8.3,2017-07-01,tv
1299,135868,그 환자,"['Drama', 'Crime']","한 심리 치료사가 자신이 연쇄 살인범이라고 밝힌 환자의 포로가 된다. 시간이 촉박한 가운데, 알렌은 샘의 살인에 가담하게 되거나 자신이 피해자가 되는 것을 막기 위해 절박하게 샘을 멈추고자 한다.",https://image.tmdb.org/t/p/w342/fB1848j0pvNnYilXB0ho5OCfiIz.jpg,7.4,2022-08-30,tv
1300,4327,미스터 빈,"['Comedy', 'Family']","미스터 빈은 로언 앳킨슨이 연기한 ""미스터 빈""을 주인공으로 한 에피소드당 25분이 걸리는 14편으로 이루어진 영국 코미디 TV 프로그램 시리즈이다.",https://image.tmdb.org/t/p/w342/pUNQV35kDaKuejnXGNiUeEBurNE.jpg,8.0,1990-01-01,tv
1301,36046,시티헌터,"['Action & Adventure', 'Animation', 'Comedy']","도쿄 신주쿠 구에서 암살, 보디가드, 탐정 등을 하청받는 스위퍼 시티 헌터의 활약을 그리는 하드보일드 코메디이다. 작품이 연재되던 1980년대 후반을 그대로 작품 배경으로 활용한 현대극이다. 시티 헌터가 미인에게 사건 의뢰를 받아 해결한다.라는 기본 구성내용이다.",https://image.tmdb.org/t/p/w342/AwrYMWTnwTbFGhmQXQHV1x0D2bT.jpg,7.6,1987-04-06,tv
1302,38464,청의 엑소시스트,"['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Mystery', 'Drama', 'Action & Adventure']","수도원에서 자란 쌍둥이 형제 오쿠무라 린과 오쿠무라 유키오. 우등생에 행실 바른 동생과는 달리 사고뭉치에다가 열등생인 형, 린의 앞에 린의 진짜 아버지이며 악마의 신인 사탄이 나타나 린을 마계 게헤나로 끌고 가려고 한다. 그리고 충격적인 사실에 당황하는 린을 구하기 위해 나선 엑소시스트인 양아버지 후지모토 시로마저 목숨을 잃고 만다. 사탄을 없애기 위해 린은 엑소시스트가 되기로 하고, 동생과 함께 정십자 학원에 입학한다. 그리고 자신이 사탄의 자식이라는 사실을 숨긴 채 엑소시스트 수업에 들어간다.",https://image.tmdb.org/t/p/w342/ejHZMhRPN7Tsy52VZ9Q15mIOrYm.jpg,8.0,2011-04-17,tv
1303,124003,完美世界,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Animation', 'Drama']",,https://image.tmdb.org/t/p/w342/4HLpLiQpbmLpbYxg0de1ro5G2O1.jpg,7.7,2021-04-23,tv
1304,203646,종우륜도아련애료 : 드디어 내가 연애할 차례구나,['Drama'],"뷰티 크리에이터인 쑤옌시는 언니인 허진시의 협박으로 인해 그녀 대신 강제로 재벌 총수인 구시청과 계약 연인이 된다. 구시청은 자신이 연애 중이라고 가장해서 병든 할머니를 기쁘게 해드리려던 거였지만, 점점 밝은 성격의 쑤옌시에게 끌리게 된다. 두 사람은 한 지붕 아래에 살며 감정을 부딪히던 중 점점 좋아하게 되었고, 쑤옌시의 세심한 배려로 인해 구시청은 점점 신경질적이고 냉혹했던 껍질을 깨고 부드러운 속내를 드러낸다. 하지만 쑤옌시는 진짜 정체를 감춘 채 진실을 말하지 못해서 갈등에 휩싸이는데...",https://image.tmdb.org/t/p/w342/k9YISAnOEYWRnkqN30KA5dKtzkX.jpg,0.0,2022-06-09,tv
1305,133091,마이스윗디어,['Drama'],,https://image.tmdb.org/t/p/w342/bi5xTUjzpe03ABXTZAq6oiPBwPQ.jpg,5.6,2021-10-21,tv
1306,96580,레지던트 에이리언,['Sci-Fi & Fantasy'],지구로 불시착한 외계인이 콜로라도 작은 마을의 의사로 살아가며 비밀 임무와 함께 마을의 살인 사건을 수사하는 이야기,https://image.tmdb.org/t/p/w342/6sNfBnagv9CIyRs4zp4Nvo9LrWr.jpg,8.0,2021-01-27,tv
1307,2919,번 노티스,"['Action & Adventure', 'Drama']","2007년 6월 28일부터 2013년 9월 12일까지 USA 네트워크에서 방영한 미국 드라마. 장르는 코믹 액션, 첩보물. 퇴출당한 스파이 마이클 웨스턴이 마이애미에서 비공식적 해결사 노릇을 하면서, 복직하기 위해 좌충우돌하는 이야기를 다루고 있다.",https://image.tmdb.org/t/p/w342/o2fnD3SNiQjGVgA2C3ezaeh2HK.jpg,7.5,2007-06-28,tv
1308,30977,어떤 과학의 초전자포,"['Action & Adventure', 'Animation', 'Comedy', 'Drama', 'Sci-Fi & Fantasy']","인기 애니의 외전! 최첨단 SF 판타지 대탄생!!

원작 최고 인기 캐릭터 미사카 미코토가 주인공으로 강림했다!!

인구 230만 명 중 80%가 초능력을 가진 학생으로 도시 자체가 거대한 학교인 학원도시.  다른 지역보다 과학기술이 발전해 초능력 개발이 정규 수업화된 이곳의 학생들은 능력에 따라 레벨 0부터 레벨 5까지 그 단계가 나뉘어진다. 학원도시 내에서도 7명밖에 존재하지 않는 초능력자(레벨 5) 중 한 명인 미사카 미코토는 그 능력과 성격 탓에 도시 안에서 일어나는 수많은 사건들과 엮이게 되는데?!",https://image.tmdb.org/t/p/w342/vUTIKSGdoMGHUOgSv0wcLnLacVf.jpg,7.0,2009-10-02,tv
1309,202102,Quantum Leap,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,https://image.tmdb.org/t/p/w342/rWKnjdHixKig7PHxpt524DMUTQl.jpg,6.9,2022-09-19,tv
1310,115006,L'invité,['Talk'],,https://image.tmdb.org/t/p/w342https://image.tmdb.org/t/p/w342,0.0,2002-01-01,tv
1311,10331,Spawn,"['Action & Adventure', 'Animation', 'Drama', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/sKZR2IIrPPo2LnMdYfxvOlXFls7.jpg,7.9,1997-05-16,tv
1312,71360,유희왕 VRAINS,"['Sci-Fi & Fantasy', 'Animation', 'Action & Adventure']","네트워크 시스템이 발달한 도시. Den City(덴 시티). 거기에선 대기업 ""SOL 테크놀로지""가 만든 고도의 네트워크 기술에 의한 링크 브레인즈(LINK VRAINS)로 불리는 VR 공간이 구축되어 사람들은 그 VR 공간에서의 새로운 듀얼 체험에 열광한다. 링크 브레인즈에 듀얼을 통해 해킹을 하는 수수께끼의 해커 집단 『하노이의 기사』가 나타난다. 그들의 목적은 네트워크 어딘가에 존재한다는『AI들의 세계=사이버스』를 멸망시키려는 것이었다. 그러나 그런 링크 브레인즈의 위협에 맞서는 한 듀얼리스트가 있었다. 그의 이름은 ""Playmaker"". 압도적인 듀얼로 『하노이의 기사』를 쓰러트리고, 아무 말 없이 떠나는 그의 이름은 네트워크 세계에서 일약 유명해진다.",https://image.tmdb.org/t/p/w342/f05J9joLN57YAKMlorFVtzlTOYN.jpg,5.9,2017-05-10,tv
1313,2692,My Wife and Kids,"['Comedy', 'Family']",,https://image.tmdb.org/t/p/w342/eyQsN8bU27fdIs2D66gFmcIo0dM.jpg,7.4,2001-03-28,tv
1314,66871,식스,"['War & Politics', 'Drama', 'Crime', 'Action & Adventure']",2014년 아프가니스탄 미션을 수행한 미국 해군 최정예 특수부대인 네이비실팀 6 대원들의 이야기를 다룬 드라마.,https://image.tmdb.org/t/p/w342/doqvfJojBwtprn3qPxb4ndO3lom.jpg,7.4,2017-01-18,tv
1315,51821,판관 포청천 1993,['Sci-Fi & Fantasy'],송나라 인종때의 판관인 포청천의 공명정대한 판결을 중심으로 여러 사건들을 해결해나가는 과정을 그린 드라마,https://image.tmdb.org/t/p/w342/8zPKUdwVbmJPgELpmeYjjum8pC7.jpg,8.2,1993-03-23,tv
1316,35753,제로의 사역마,"['Sci-Fi & Fantasy', 'Animation', 'Comedy', 'Action & Adventure']","어느날 갑자기 이세계로 떨어지게 된 평범한 소년.

그를 부른 것은 오만방자하지만 마법 능력은 갖고 있지 않은 미소녀 루이즈.

둘은 키스로 계약을 맺게 되고, 이후 소년은 주인님의 '사역마'가 되어 주인님을 섬기게 된다.",https://image.tmdb.org/t/p/w342/lalmkYtSEjPPTWNYrY6a2MWXkvz.jpg,8.6,2006-07-03,tv
1317,13,수요방랑객,['Comedy'],,https://image.tmdb.org/t/p/w342/i2MwS6U0XzD8ad6aS3HiTNKz8ov.jpg,9.3,1996-10-09,tv
1318,72750,킬링 이브,"['Crime', 'Drama']","일도 사랑도 권태에 빠진 여자가 사이코패스 킬러와 쫓고 쫓기는 추격전을 그린 드라마. 범죄 심리에 병적인 흥미를 가진 영국 정보국 요원 이브, 청부 살인에 희열을 느끼며 살아가는 사이코패스 킬러 빌라넬. 알 수 없는 집착에 사로잡혀 서로를 쫓기 시작한다.",https://image.tmdb.org/t/p/w342/bWcJ6pVH1LAjtF1oN31Bxkw3DA1.jpg,8.1,2018-04-08,tv
1319,93490,나의 나라,"['Drama', 'Action & Adventure']","고려 말 조선 초를 배경으로 각자의 신념이 말하는 ‘나의 나라’를 두고 서로에게 칼끝을 겨누며 권력과 수호에 관한 욕망을 폭발적으로 그려낸 액션 사극. 고려 말, 민심이 흉흉해지고 나라가 기울어가는 와중에, 유일하게 남은 가족인 누이를 지키는 것이 중요한 일이었던 서휘(양세종)에게 세상은 홀로 감당하기 너무도 버거웠다. 그런 휘에게 찾아온 우연의 사건은, 처음으로 꿈이라는 것을 가지게 해주는 계기가 된다. 휘의 평생의 벗인 선호(우도환) 역시, 자신을 옭아매는 신분과 가문을 극복하기 위해 다가오는 기회를 잡으려고 노력한다. 그런 그들에게 희재(김설현)의 등장은, 모든 일의 서막을 알리는 시작점이 되는데…",https://image.tmdb.org/t/p/w342/juSfxfhGm88z38mqO1xar1lmYI2.jpg,7.4,2019-10-04,tv
1320,86382,스탠드,"['Sci-Fi & Fantasy', 'Drama']","경사스러운 독립기념일을 앞두고 미국 전역에 때이른 독감이 유행한다. 대수롭지 않게 여긴 것도 잠시, 치사율 99%가 넘는 슈퍼 독감 바이러스 '캡틴 트립스'에 의해 70억 명이 사망하고 면역성을 가진 극소수만 살아남는다.",https://image.tmdb.org/t/p/w342/ISeTqk92NwKt0A6JRUjPAxR1Kf.jpg,7.0,2020-12-17,tv
1321,10929,The Wild Wild West,"['Action & Adventure', 'Comedy', 'Drama', 'Western', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/4LSZNCSxDodwCP8EsKRTgMDUKY4.jpg,7.4,1965-09-17,tv
1322,63187,몬스터 아가씨가 있는 일상,"['Animation', 'Comedy', 'Sci-Fi & Fantasy']","「타종족간 교류법」 시행에 의해, 인간 이외의 종족과의 교류가 인정된 일본.

쿠루스 키미히토는 교류 코디네이터의 실수로 인해 타종족의 여자아이와 집에서 공동생활을 하게 되는데…?!

인기폭발 하렘 상태지만 타종족과의 깊~은 교류(♡)는 법으로 엄격하게 금지되어 있었다.

사랑스럽지만 조금 특별한 몬스터 아가씨들과 지내는 매일이 시작된다...♡",https://image.tmdb.org/t/p/w342/nZth7FJw4QWbRqwEzODe51N9ILC.jpg,6.6,2015-07-08,tv
1323,32037,Alphablocks,['Animation'],,https://image.tmdb.org/t/p/w342/h3uLg1tDrReISN8iDdSRJ0SW5nd.jpg,0.0,2010-01-25,tv
1324,1988,썬더캣츠,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure']","제3의 지구를 오랫동안 지배하며 나름의 질서와 평화를 유지해오고 있는 썬더라 왕국. 그러나 전설로 알려져 있는 ‘예언의 책’에는 곧 악의 세력 뭄-라가 나타나 이 세상을 큰 혼란에 빠뜨릴 것이라고 충고하는 내용이 쓰여있다고 한다. 그 전설대로 뭄-라는 거대 세력을 이끌고 나타나 클로두스 왕을 죽인 뒤, 썬더라 왕국을 완전히 파멸시킨다.",https://image.tmdb.org/t/p/w342/fz23hySaUzpE71CvwcZXMDwqK1u.jpg,8.2,1985-01-23,tv
1325,89641,좋아하면 울리는,"['Drama', 'Sci-Fi & Fantasy']","누군가 나를 좋아한다. 반경 10m 안에 당신을 좋아하는 그 사람이 나에게 다가오면 알람이 울린다. 마음을 알려주는 앱 ‘좋알람’의 시대, 먹고사는 일이 가장 힘든 소녀 조조에게도 기적 같은 풋풋한 사랑이 찾아온다. 모델 출신 인기남 선오가 전학을 오게 되면서, 조조와 선오는 마음을 확인한다. 조조를 먼저 좋아하기 시작했던 혜영은 한 걸음 물러서지만 조조를 향한 마음을 포기하지 못하는데...",https://image.tmdb.org/t/p/w342/ncJ7naaHoGabVHB4FriUXP9IW3t.jpg,8.4,2019-08-22,tv
1326,112486,카지노,['Drama'],카지노의 왕이 된 한 남자! 모든 것을 잃은 후 생존과 목숨을 걸고 게임의 세계로 다시 복귀한다.,https://image.tmdb.org/t/p/w342/p5K6QPISAPuXXYg2bUjux5FMxeh.jpg,7.3,2022-12-21,tv
1327,2026,Judging Amy,['Drama'],,https://image.tmdb.org/t/p/w342/g8UsOgXHkVMIERR3OnPQu3UrW3J.jpg,7.8,1999-09-19,tv
1328,137043,커넥트,"['Mystery', 'Drama', 'Crime']","정체를 숨기며 살아야 하는 고독한 동수, 작곡한 음악을 인터넷에 업로드하며 세상과 소통하는 게 유일한 행복이다. 어느 날 장기헌터에게 납치되면서 평범하게 살고 싶다는 그의 소망은 파괴되고, 한쪽 눈마저 잃게 된다. 그 이후로 동수는 자기 눈을 이식받은 사람과 시각이 연결되기 시작하는데... ‘이 사람 살인마다!’ 빼앗긴 눈을 되찾기 위해 살인마를 쫓으면서 벌어지는 미스터리 스릴러.",https://image.tmdb.org/t/p/w342/rnX9WtKW9iCIjGA09TDXWFp3BOZ.jpg,7.9,2022-12-07,tv
1329,89901,디킨슨,"['Comedy', 'Drama']","헤일리 스타인펠드가 에밀리 디킨슨 역으로 출연한다. 시인, 딸, 완벽한 반항아. 세계 최고의 시인으로 꼽히는 에밀리 디킨슨의 성장 이야기를 그려낸다.",https://image.tmdb.org/t/p/w342/dDdcAfHBZ6Aalv53iR6o35CSLWA.jpg,8.6,2019-11-01,tv
1330,44169,Brickleberry,"['Comedy', 'Animation']",,https://image.tmdb.org/t/p/w342/nLeOBqvDWuZfyMq7DGRT13YDRNK.jpg,7.1,2012-09-25,tv
1331,13859,The Rifleman,"['Action & Adventure', 'Western']",,https://image.tmdb.org/t/p/w342/tYf5Sc83chWG2nBlo5xKdpBBwlI.jpg,7.3,1958-09-30,tv
1332,72636,메이드 인 어비스,"['Animation', 'Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']","수수께끼가 가득한 빅홀 어비스. 그 안에는 온갖 기묘하고 기괴한 생물들이 살고 있으며, 현 인류로서는 만들어낼 수 없는 귀중한 유물들이 잠들어 있다. 많은 사람들이 어비스에 매료되어 어비스에 모험을 떠난다. 이들을 탐굴가라고 부른다. 어머니처럼 위대한 탐굴가가 되고 싶어하는 벨 시에로 보육원의 소녀 리코는 어비스의 수수께끼를 풀고자 깊숙히 들어가길 원한다.  평소와 같이 아이들과 함께 탐굴하러 간 어느날 리코는 소년의 모습을 한 로봇을 줍게 된다. 리코는 그 로봇에게 레그라는 이름을 붙여준다. 그로부터 얼마뒤 어비스에서 발견된 리코의 어머니의 물품들이 지상으로 올라온다. 리코는 어머니의 물품을 구경하다가 어느 한 메시지를 발견하게 된다. 그 메시지에는 '나락의 끝에서 기다린다'라는 문구가 써져 있었다.

리코는 레그와 함께 자신의 어머니를 찾기 위해 어비스의 맨 아래 나락의 끝으로 가게 되는데….",https://image.tmdb.org/t/p/w342/edLAiyBC3QgKjeONiHQGw1L6Izk.jpg,8.5,2017-07-07,tv
1333,606,"Ed, Edd n Eddy","['Animation', 'Comedy', 'Family']",,https://image.tmdb.org/t/p/w342/nfKenwmfmdtoXGhaYiDIftrBchw.jpg,7.9,1999-01-04,tv
1334,5522,Doña Bárbara,"['Drama', 'Comedy', 'Soap']",,https://image.tmdb.org/t/p/w342/lDN1ZulMcgnxDascpegqxrz3wsp.jpg,7.8,2008-08-04,tv
1335,37585,사상최강의 제자 켄이치,"['Action & Adventure', 'Animation', 'Comedy']","허약한 주인공 켄이치는 학교에서 홀대를 당하다 못해 강해지기 위해서 여기저기 들어가다가 공수도부에 들어가게 되나, 거기서도 배우지는 못하고 허드렛일과 샌드백 역할만 하게 된다. 그곳에서 결국 트러블이 생겨 동급생인 공수부 기대주와 싸우게 되고, 어떻게 해야 되나 고민하던 그의 앞에서 묘기를 부리며 벽을 넘어가는 같은 학교의 여학생, 후린지 미우를 발견한 켄이치는 그녀를 통해서 현대에 은둔하는 달인들이 사는 양산박의 제자로 들어가게 된다. 그리고 그것이 켄이치의 목숨을 건 인생의 시작점이었다.",https://image.tmdb.org/t/p/w342/1AUBZdBBe4q3XiZrH13vFQPv6S5.jpg,8.5,2006-10-07,tv
1336,136146,はだかのくすりゆび,"['Family', 'Drama']",,https://image.tmdb.org/t/p/w342/7s8n7rgMnC92roI9z1S7sfm7ryn.jpg,1.0,2014-04-26,tv
1337,2343,Lewis,"['Crime', 'Drama', 'Mystery']",,https://image.tmdb.org/t/p/w342/eYh4U1j3f0ChTonU815o3hpIEW7.jpg,7.6,2007-02-18,tv
1338,80563,이세계 마왕과 소환 소녀의 노예 마술,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy', 'Animation']","게임 마왕하고 있었더니, 이 세계에 소환되었다?

MMORPG 크로스레버리에서 사카모토 타쿠마는 다른 플레이어에게 ‘마왕’이라고 불릴 정도로 압

도적인 힘을 자랑하던 어느 날, 그는 게임 내의 모습으로 이세계에 소환돼 버린다.

거기에는 ‘내가 바로 소환주’라 우기는 소녀 두 명이 있었다.

타쿠마는 그녀들로부터 소환수의 노예화 마법을 받게 되는데….

그러나 고유 능력 ‘마법 반사’ 발동! 노예화된 것은 소녀들이었다! 당황하는 타쿠마.

그는 최강의 마술사였지만, 커뮤니케이션 능력이 전무했다.

고민 끝에 던진 한마디는 게임에서 사용하던 마왕 역할 연기?!

‘내가 대단하다고? 당연하지. 나는 디아블로… 마왕으로써 공포의 대상이다!’

마침내 세계를 뒤흔드는 마왕(연기)이 절대적인 힘으로 돌진하는 이세계 모험담 개막!",https://image.tmdb.org/t/p/w342/8uihHhOLLiayFFl4mYUcht98B1X.jpg,8.0,2018-07-05,tv
1339,202160,최근 고용한 메이드가 수상하다,"['Animation', 'Comedy']","최근에 메이드를 고용했다.  일에는 항상 열심이고 성실하지만, 매우... 수상하다.

시골에 있는 자그마한 저택의 주인인 유리는,

갑자기 나타난 메이드 릴리스의 정체를 파헤치고 있었다.

과거도 목적도 불명이지만 이상할 정도로 잘 일하고,

요리도 빨래도 무서울 정도로 완벽하다. 그리고,

그 빨려들 것 같은 보랏빛 눈동자.

분명 릴리스가 무언가를 꾸미고 있는 게 틀림없다고,

너무나도 수상하다고 생각했지만 유리는 뭐를 어떻게 할 수가 없어 곤란해하고 있었다.

이것은 고독했던 한 명의 소년과,

갑자기 나타난 수상한 메이드가 조금씩 인연을 쌓아가는 이야기.",https://image.tmdb.org/t/p/w342/vNV3PACWDGhJWyaY0Uq6QkrfYZG.jpg,8.1,2022-07-24,tv
1340,71834,마유비검첩,"['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Action & Adventure']","때는 에도 막부.

가슴이야 말로 세계의 섭리!

풍유는 부의 상징이며 절대적!

빈유는 인간도 아니다!

그런 시대에서 막부 안에서 정치를 맡고 자객을 보내며, 막부의 풍유를 키우는 강력한 권력 집단이 있었으니, 그들은 바로 마뉴우(魔乳)일족.

마뉴우流(류)의 검기는 몸을 통과하여 가슴만을 베며, 문의불출의 비전서에는 풍유,미유를 키우기 위한 고금동서를 막론한 방법을 적혀 있었다.

이런 시대 상황에 일족에게 반감을 품은 소녀, 마뉴우 치후사는 일족에 전해 내려오는 비전서를 훔쳐서 도주한다.",https://image.tmdb.org/t/p/w342/oQFRm0GPn3Q9lZB2SFklft8gZBt.jpg,8.1,2011-07-11,tv
1341,71488,기묘한 이야기,[],기묘한 이야기를 소재로 다룬 옴니버스 형식의 호러드라마,https://image.tmdb.org/t/p/w342/7XVTRl17sNGh8tRzSczEZXaiwPG.jpg,8.0,1990-04-19,tv
1342,66825,A Terra Prometida,['Soap'],,https://image.tmdb.org/t/p/w342/ciY0RaYIzKwt2nEQfVAXJyoxv3c.jpg,7.7,2016-07-05,tv
1343,46639,아메리칸 갓,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']","감옥에서 나온 섀도 문이 수수께끼의 미스터 웬즈데이를 만나며 폭풍이 생겨난다. 그러나 이 폭풍이 자기 삶을 완전히 뒤바꿔 놓으리라고는 섀도도 미처 예상치 못했다. 최근 아내가 사망한 비극적인 사건으로 힘들어하던 섀도는 미스터 웬즈데이의 경호원으로 고용되고, 섀도는 이해를 뛰어넘은 세계의 한가운데에 놓이게 된다.",https://image.tmdb.org/t/p/w342/gevw5nZRYz2kWj1PqW9pz4sgeeZ.jpg,7.1,2017-04-30,tv
1344,66761,메디치 : 마스터즈 오브 플로렌스,"['Drama', 'War & Politics']","메디치 가문 및 피렌체의 지배를 두고 다투는 파치 가문, 알비치 가문 등의 암투를 그린 드라마",https://image.tmdb.org/t/p/w342/16t7sTr6Uy0xvyiynKCoImnUSQq.jpg,7.8,2016-10-18,tv
1345,103254,반요 야샤히메,"['Animation', 'Action & Adventure']","토와, 세츠나, 모로하는 요괴와 인간의 피를 이어받는 반요의 소녀들이다.

어린 시절 숲의 화재에 휩쓸려 헤어진 쌍둥이 소녀, 토와와 세츠나.  언니인 토와는 시대수의 시공을 넘는 터널로 전국시대부터 현대에 시간여행을 해, 카고메의 남동생 소타의 도움을 받은 것을 계기로 히구라시 가의 딸로 양육되어 무도를 잘하는 중학생으로 성장했다.

한편, 전국시대에 남겨진 여동생인 세츠나는 요괴 퇴치사의 우두머리가 된 코하쿠 밑에서 요괴 퇴치를 생업으로 하고 있었다.

카고메와 이누야샤의 딸 모로하 역시 현상금 사냥꾼으로 '귀신 잡는 모로하'란 별명을 얻으며 역시 요괴 퇴치를 일삼고 있다.

토와와 세츠나가 헤어진 지 10년, 시대수의 시공을 넘는 터널이 다시 열린다.

토와는 현대에 온 세츠나와 재회하지만, 그녀는 왜인지 토와를 잊어버리고 있었다.

이렇게 되어 세츠나와 같이 현대에 온 모로하가 가세해 그녀들 ""반요 야차공주""가 현대와 전국시대를 종횡무진 뛰어다닌다.",https://image.tmdb.org/t/p/w342/bXkRIQQDGGxJfoJk0plz0wgpTHI.jpg,8.4,2020-10-03,tv
1346,1532,Starsky & Hutch,"['Action & Adventure', 'Drama']",,https://image.tmdb.org/t/p/w342/q9JtKmFimSA6wLVD9a56N54k1dr.jpg,7.3,1975-09-10,tv
1347,133700,데빌 인 오하이오,"['Crime', 'Drama', 'Mystery']","정체불명의 사이비 종교 집단을 탈출한 소녀. 정신과 의사는 소녀를 보호하리라 결심했다. 그러나 소녀를 집에 들인 순간, 자신의 가족과 생명이 위협받기 시작했으니.",https://image.tmdb.org/t/p/w342/AsdjYB61U8zVAsEyQgOebAjCoUN.jpg,6.8,2022-09-02,tv
1348,46880,더 포스터스,['Drama'],"친자식과 입양아들이 한데 섞여 두 엄마 아래에서 자라는 다민족 가정을 주제로 한다. 경찰관 스테프 애덤스 포스터와 학교 교감 선생님인 아내 레나 애덤스 포스터는 함께 스테프가 전 남편과의 사이에서 낳은 친아들 브랜든과 입양한 쌍둥이 마리아나와 헤수스를 데리고 끈끈한 가족을 만들어 간다. 최근에 아들 주드를 새로 입양했으며, 주드의 누나 캘리 역시 곧 입양될지도 모른다. 물론 캘리 가족의 문제 때문에 쉽지는 않겠지만.",https://image.tmdb.org/t/p/w342/t431fo8wxgRJfzVu99de703k5Jc.jpg,7.6,2013-06-03,tv
1349,37851,디지몬 크로스워즈,"['Animation', 'Action & Adventure']",디지몬 크로스워즈,https://image.tmdb.org/t/p/w342/88fqVh95yBfa99O2VOqm76kCz2p.jpg,7.9,2010-07-06,tv
1350,205111,추방자들의 밤,"['Animation', 'Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']","곁에 있는 악마가 구원. 옆에 있는 소녀가 심심풀이. 19세기 말, 대영제국 한구석에서 이루어진 둘의 만남이 보금자리를 찾아 떠도는 이야기를 만들어낸다. 고독을 함께 나누는 자들에게 속삭이는 악마와 소녀의 다크나이트 스토리.",https://image.tmdb.org/t/p/w342/uPxogoCtOkf5jwzcCjBHzomtYQZ.jpg,5.7,2023-01-08,tv
1351,61459,기생수,"['Animation', 'Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']","어느날 우주로부터 정체불명의 생명체가 지구에 도착하고, 그들은 인간의 뇌에 기생하며 육체마저 변이시켜 인간을 식인생물로 만들고 만다. 한편 평범한 고교생이던 이즈미 신이치 역시 이 생명체의 습격을 받으나 간신히 뇌를 지켜 오른손만을 기생당하게 되고, 이후 인간사회에 숨어들어 각종 사건을 일으키는 다른 기생수들과 싸워나가야 하는 처지에 빠진다.",https://image.tmdb.org/t/p/w342/1UWU8ANaIsxs4znVDbKzEtxwb26.jpg,8.4,2014-10-09,tv
1352,72705,스파이더맨,"['Animation', 'Sci-Fi & Fantasy']",피터 파커가 절친한 친구인 해리 오스본을 포함해 모든 사람들로부터 평범한 학생이자 스파이더맨으로서의 이중생활을 숨기느라 애를 먹는다.,https://image.tmdb.org/t/p/w342/dKdcyyHUR5WTMnrbPdYN5y9xPVp.jpg,7.6,2017-08-19,tv
1353,80079,American Idol,['Reality'],,https://image.tmdb.org/t/p/w342/ymcESnS1xKohdDRq4i51PUSSDXr.jpg,7.7,2018-03-11,tv
1354,39793,Call the Midwife,"['Drama', 'Family']",,https://image.tmdb.org/t/p/w342/kCDlvmrUrcEbmuEjxcwSJD4Clo5.jpg,7.4,2012-01-15,tv
1355,61068,고모라,"['Crime', 'Drama']",로버트 사비아노의 베스트셀러에 바탕을 둔 이탈리아 범죄 드라마,https://image.tmdb.org/t/p/w342/9Q0XaEVBZRbxv4RdmnQbj1csNsu.jpg,8.1,2014-05-06,tv
